"Plot Title: 20432185_TidbiTv2_LOGGER1"
"#","Date Time, GMT-07:00","Avg: Temperature, °C (LGR S/N: 20432185)","Coupler Detached (LGR S/N: 20432185)","Coupler Attached (LGR S/N: 20432185)","Stopped (LGR S/N: 20432185)","End Of File (LGR S/N: 20432185)"
460,11/22/18 02:14:00 PM,11.467,,,,
461,11/22/18 02:24:00 PM,11.467,,,,
462,11/22/18 02:34:00 PM,11.467,,,,
463,11/22/18 02:44:00 PM,11.467,,,,
464,11/22/18 02:54:00 PM,11.467,,,,
465,11/22/18 03:04:00 PM,11.467,,,,
466,11/22/18 03:14:00 PM,11.467,,,,
467,11/22/18 03:24:00 PM,11.467,,,,
468,11/22/18 03:34:00 PM,11.467,,,,
469,11/22/18 03:44:00 PM,11.467,,,,
470,11/22/18 03:54:00 PM,11.467,,,,
471,11/22/18 04:04:00 PM,11.467,,,,
472,11/22/18 04:14:00 PM,11.443,,,,
473,11/22/18 04:24:00 PM,11.419,,,,
474,11/22/18 04:34:00 PM,11.394,,,,
475,11/22/18 04:44:00 PM,11.394,,,,
476,11/22/18 04:54:00 PM,11.394,,,,
477,11/22/18 05:04:00 PM,11.370,,,,
478,11/22/18 05:14:00 PM,11.370,,,,
479,11/22/18 05:24:00 PM,11.346,,,,
480,11/22/18 05:34:00 PM,11.346,,,,
481,11/22/18 05:44:00 PM,11.346,,,,
482,11/22/18 05:54:00 PM,11.346,,,,
483,11/22/18 06:04:00 PM,11.346,,,,
484,11/22/18 06:14:00 PM,11.346,,,,
485,11/22/18 06:24:00 PM,11.346,,,,
486,11/22/18 06:34:00 PM,11.370,,,,
487,11/22/18 06:44:00 PM,11.370,,,,
488,11/22/18 06:54:00 PM,11.370,,,,
489,11/22/18 07:04:00 PM,11.370,,,,
490,11/22/18 07:14:00 PM,11.370,,,,
491,11/22/18 07:24:00 PM,11.370,,,,
492,11/22/18 07:34:00 PM,11.370,,,,
493,11/22/18 07:44:00 PM,11.346,,,,
494,11/22/18 07:54:00 PM,11.346,,,,
