"Plot Title: 06-28MAY19_20454092_DO_Logger"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)","Expired Sensor Cap (LGR S/N: 20454092)","Coupler Attached (LGR S/N: 20454092)","Stopped (LGR S/N: 20454092)","End Of File (LGR S/N: 20454092)"
1450,05/17/19 12:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1451,05/17/19 01:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1452,05/17/19 01:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1453,05/17/19 01:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1454,05/17/19 01:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1455,05/17/19 01:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1456,05/17/19 01:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1457,05/17/19 02:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1458,05/17/19 02:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1459,05/17/19 02:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1460,05/17/19 02:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1461,05/17/19 02:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1462,05/17/19 02:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1463,05/17/19 03:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1464,05/17/19 03:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1465,05/17/19 03:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1466,05/17/19 03:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1467,05/17/19 03:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1468,05/17/19 03:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1469,05/17/19 04:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1470,05/17/19 04:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1471,05/17/19 04:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1472,05/17/19 04:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1473,05/17/19 04:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1474,05/17/19 04:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1475,05/17/19 05:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1476,05/17/19 05:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1477,05/17/19 05:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1478,05/17/19 05:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1479,05/17/19 05:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1480,05/17/19 05:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1481,05/17/19 06:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1482,05/17/19 06:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1483,05/17/19 06:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1484,05/17/19 06:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1485,05/17/19 06:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1486,05/17/19 06:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1487,05/17/19 07:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1488,05/17/19 07:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1489,05/17/19 07:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1490,05/17/19 07:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1491,05/17/19 07:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1492,05/17/19 07:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1493,05/17/19 08:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1494,05/17/19 08:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1495,05/17/19 08:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1496,05/17/19 08:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1497,05/17/19 08:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1498,05/17/19 08:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1499,05/17/19 09:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1500,05/17/19 09:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1501,05/17/19 09:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1502,05/17/19 09:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1503,05/17/19 09:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1504,05/17/19 09:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1505,05/17/19 10:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1506,05/17/19 10:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1507,05/17/19 10:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1508,05/17/19 10:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1509,05/17/19 10:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1510,05/17/19 10:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1511,05/17/19 11:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1512,05/17/19 11:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1513,05/17/19 11:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1514,05/17/19 11:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1515,05/17/19 11:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1516,05/17/19 11:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1517,05/18/19 12:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1518,05/18/19 12:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1519,05/18/19 12:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1520,05/18/19 12:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1521,05/18/19 12:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1522,05/18/19 12:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1523,05/18/19 01:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1524,05/18/19 01:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1525,05/18/19 01:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1526,05/18/19 01:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1527,05/18/19 01:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1528,05/18/19 01:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1529,05/18/19 02:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1530,05/18/19 02:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1531,05/18/19 02:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1532,05/18/19 02:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1533,05/18/19 02:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1534,05/18/19 02:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1535,05/18/19 03:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1536,05/18/19 03:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1537,05/18/19 03:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1538,05/18/19 03:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1539,05/18/19 03:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1540,05/18/19 03:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1541,05/18/19 04:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1542,05/18/19 04:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1543,05/18/19 04:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1544,05/18/19 04:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1545,05/18/19 04:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1546,05/18/19 04:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1547,05/18/19 05:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1548,05/18/19 05:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1549,05/18/19 05:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1550,05/18/19 05:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1551,05/18/19 05:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1552,05/18/19 05:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1553,05/18/19 06:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1554,05/18/19 06:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1555,05/18/19 06:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1556,05/18/19 06:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1557,05/18/19 06:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1558,05/18/19 06:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1559,05/18/19 07:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1560,05/18/19 07:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1561,05/18/19 07:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1562,05/18/19 07:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1563,05/18/19 07:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1564,05/18/19 07:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1565,05/18/19 08:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1566,05/18/19 08:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1567,05/18/19 08:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1568,05/18/19 08:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1569,05/18/19 08:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1570,05/18/19 08:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1571,05/18/19 09:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1572,05/18/19 09:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1573,05/18/19 09:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1574,05/18/19 09:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1575,05/18/19 09:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1576,05/18/19 09:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1577,05/18/19 10:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1578,05/18/19 10:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1579,05/18/19 10:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1580,05/18/19 10:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1581,05/18/19 10:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1582,05/18/19 10:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1583,05/18/19 11:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1584,05/18/19 11:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1585,05/18/19 11:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1586,05/18/19 11:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1587,05/18/19 11:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1588,05/18/19 11:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1589,05/18/19 12:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1590,05/18/19 12:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1591,05/18/19 12:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1592,05/18/19 12:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1593,05/18/19 12:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1594,05/18/19 12:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1595,05/18/19 01:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1596,05/18/19 01:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1597,05/18/19 01:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1598,05/18/19 01:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1599,05/18/19 01:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1600,05/18/19 01:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1601,05/18/19 02:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1602,05/18/19 02:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1603,05/18/19 02:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1604,05/18/19 02:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1605,05/18/19 02:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1606,05/18/19 02:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1607,05/18/19 03:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1608,05/18/19 03:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1609,05/18/19 03:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1610,05/18/19 03:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1611,05/18/19 03:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1612,05/18/19 03:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1613,05/18/19 04:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1614,05/18/19 04:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1615,05/18/19 04:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1616,05/18/19 04:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1617,05/18/19 04:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1618,05/18/19 04:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1619,05/18/19 05:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1620,05/18/19 05:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1621,05/18/19 05:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1622,05/18/19 05:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1623,05/18/19 05:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1624,05/18/19 05:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1625,05/18/19 06:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1626,05/18/19 06:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1627,05/18/19 06:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1628,05/18/19 06:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1629,05/18/19 06:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1630,05/18/19 06:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1631,05/18/19 07:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1632,05/18/19 07:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1633,05/18/19 07:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1634,05/18/19 07:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1635,05/18/19 07:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1636,05/18/19 07:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1637,05/18/19 08:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1638,05/18/19 08:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1639,05/18/19 08:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1640,05/18/19 08:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1641,05/18/19 08:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1642,05/18/19 08:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1643,05/18/19 09:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1644,05/18/19 09:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1645,05/18/19 09:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1646,05/18/19 09:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1647,05/18/19 09:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1648,05/18/19 09:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1649,05/18/19 10:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1650,05/18/19 10:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1651,05/18/19 10:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1652,05/18/19 10:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1653,05/18/19 10:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1654,05/18/19 10:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1655,05/18/19 11:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1656,05/18/19 11:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1657,05/18/19 11:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1658,05/18/19 11:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1659,05/18/19 11:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1660,05/18/19 11:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1661,05/19/19 12:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1662,05/19/19 12:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1663,05/19/19 12:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1664,05/19/19 12:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1665,05/19/19 12:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1666,05/19/19 12:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1667,05/19/19 01:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1668,05/19/19 01:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1669,05/19/19 01:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1670,05/19/19 01:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1671,05/19/19 01:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1672,05/19/19 01:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1673,05/19/19 02:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1674,05/19/19 02:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1675,05/19/19 02:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1676,05/19/19 02:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1677,05/19/19 02:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1678,05/19/19 02:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1679,05/19/19 03:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1680,05/19/19 03:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1681,05/19/19 03:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1682,05/19/19 03:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1683,05/19/19 03:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1684,05/19/19 03:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1685,05/19/19 04:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1686,05/19/19 04:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1687,05/19/19 04:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1688,05/19/19 04:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1689,05/19/19 04:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1690,05/19/19 04:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1691,05/19/19 05:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1692,05/19/19 05:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1693,05/19/19 05:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1694,05/19/19 05:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1695,05/19/19 05:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1696,05/19/19 05:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1697,05/19/19 06:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1698,05/19/19 06:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1699,05/19/19 06:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1700,05/19/19 06:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1701,05/19/19 06:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1702,05/19/19 06:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1703,05/19/19 07:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1704,05/19/19 07:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1705,05/19/19 07:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1706,05/19/19 07:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1707,05/19/19 07:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1708,05/19/19 07:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1709,05/19/19 08:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1710,05/19/19 08:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1711,05/19/19 08:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1712,05/19/19 08:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1713,05/19/19 08:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1714,05/19/19 08:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1715,05/19/19 09:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1716,05/19/19 09:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1717,05/19/19 09:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1718,05/19/19 09:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1719,05/19/19 09:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1720,05/19/19 09:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1721,05/19/19 10:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1722,05/19/19 10:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1723,05/19/19 10:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1724,05/19/19 10:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1725,05/19/19 10:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1726,05/19/19 10:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1727,05/19/19 11:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1728,05/19/19 11:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1729,05/19/19 11:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1730,05/19/19 11:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1731,05/19/19 11:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1732,05/19/19 11:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1733,05/19/19 12:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1734,05/19/19 12:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1735,05/19/19 12:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1736,05/19/19 12:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1737,05/19/19 12:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1738,05/19/19 12:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1739,05/19/19 01:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1740,05/19/19 01:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1741,05/19/19 01:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1742,05/19/19 01:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1743,05/19/19 01:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1744,05/19/19 01:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1745,05/19/19 02:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1746,05/19/19 02:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1747,05/19/19 02:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1748,05/19/19 02:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1749,05/19/19 02:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1750,05/19/19 02:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1751,05/19/19 03:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1752,05/19/19 03:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1753,05/19/19 03:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1754,05/19/19 03:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1755,05/19/19 03:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1756,05/19/19 03:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1757,05/19/19 04:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1758,05/19/19 04:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1759,05/19/19 04:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1760,05/19/19 04:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1761,05/19/19 04:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1762,05/19/19 04:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1763,05/19/19 05:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1764,05/19/19 05:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1765,05/19/19 05:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1766,05/19/19 05:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1767,05/19/19 05:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1768,05/19/19 05:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1769,05/19/19 06:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1770,05/19/19 06:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1771,05/19/19 06:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1772,05/19/19 06:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1773,05/19/19 06:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1774,05/19/19 06:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1775,05/19/19 07:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1776,05/19/19 07:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
