"","pH","ObservationDate","treatment","location","sensortype"
"955",7.25,2019-06-02,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"956",7.25,2019-06-03,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"957",7.25,2019-06-14,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"958",7.25,2019-07-06,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"959",7.25,2019-07-07,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"960",7.250278227,2018-11-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"961",7.25074674,2018-10-09,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"962",7.252498061,2018-08-29,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"963",7.253938473,2018-08-29,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"964",7.254733024,2019-02-12,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"965",7.256552911,2019-06-13,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"966",7.258648458,2018-12-12,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"967",7.26,2018-09-14,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"968",7.26,2019-03-25,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"969",7.26,2019-04-11,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"970",7.26,2019-04-12,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"971",7.26,2019-05-15,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"972",7.26,2019-06-05,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"973",7.264786287,2019-04-02,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"974",7.265671603,2019-06-05,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"975",7.267596198,2018-11-28,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"976",7.268962243,2018-11-28,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"977",7.27,2018-11-07,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"978",7.27,2018-12-10,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"979",7.27,2019-02-16,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"980",7.27,2019-02-18,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"981",7.27,2019-04-05,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"982",7.27,2019-04-10,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"983",7.27,2019-05-12,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"984",7.27,2019-05-31,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"985",7.27,2019-06-06,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"986",7.27,2019-06-09,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"987",7.271265609,2019-02-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"988",7.273696877,2018-12-12,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"989",7.28,2019-05-18,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"990",7.28,2019-05-29,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"991",7.28,2019-06-04,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"992",7.283382008,2018-11-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"993",7.29,2019-03-27,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"994",7.29,2019-04-06,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"995",7.29,2019-04-08,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"996",7.29,2019-04-26,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"997",7.29,2019-05-04,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"998",7.297249762,2019-02-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"999",7.298050623,2019-04-02,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"1000",7.3,2018-11-20,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1001",7.3,2019-04-12,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1002",7.3,2019-06-04,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1003",7.31,2018-12-04,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1004",7.31,2019-03-24,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1005",7.31,2019-04-04,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1006",7.317668824,2019-05-29,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"1007",7.32,2019-04-07,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1008",7.321806036,2019-02-27,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"1009",7.323400416,2019-07-03,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"1010",7.326079152,2019-02-27,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"1011",7.332021434,2018-11-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"1012",7.3451641,2018-12-04,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"1013",7.346831697,2019-03-27,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"1014",7.347884256,2019-03-27,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"1015",7.354437208,2018-11-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"1016",7.36,2019-06-01,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1017",7.36,2019-06-02,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1018",7.37,2018-12-14,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1019",7.37,2019-04-05,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1020",7.373293289,2019-05-01,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"1021",7.378209536,2019-06-05,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"1022",7.38,2018-10-09,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1023",7.398534367,2019-05-22,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"1024",7.4,2018-09-10,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1025",7.4,2019-06-18,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1026",7.407150652,2019-07-03,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"1027",7.424488654,2019-06-05,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"1028",7.43,2018-10-09,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1029",7.47,2018-10-09,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1030",7.561307292,2019-05-01,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1031",7.57,2019-07-09,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1032",7.582098992,2018-09-11,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1033",7.583003714,2018-09-11,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1034",7.583971233,2018-09-11,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1035",7.589194543,2018-09-11,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1036",7.597655917,2019-04-23,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1037",7.6,2018-10-30,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1038",7.6,2018-10-31,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1039",7.6,2019-03-23,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1040",7.6,2019-07-08,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1041",7.63,2018-09-25,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1042",7.63,2018-10-09,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1043",7.636655232,2018-08-29,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1044",7.65,2018-09-18,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1045",7.65,2018-09-19,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1046",7.650163581,2018-09-19,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1047",7.659279068,2018-09-19,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1048",7.66,2018-09-20,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1049",7.66,2018-10-08,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1050",7.663254375,2018-09-19,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1051",7.669691329,2018-10-09,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1052",7.67,2018-09-19,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1053",7.67,2018-09-26,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1054",7.67,2018-09-27,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1055",7.67,2018-09-29,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1056",7.67,2018-10-05,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1057",7.67,2018-10-06,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1058",7.67,2018-10-08,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1059",7.67,2018-10-10,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1060",7.672562629,2018-10-09,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1061",7.673142174,2018-10-24,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1062",7.677209939,2018-10-24,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1063",7.678018069,2018-12-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1064",7.68,2018-10-09,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1065",7.685313038,2018-10-24,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1066",7.686221266,2018-10-24,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1067",7.687697885,2018-10-09,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1068",7.688364586,2018-10-24,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1069",7.689283531,2018-11-14,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1070",7.689988632,2018-12-04,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1071",7.69,2018-08-28,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1072",7.69,2018-08-30,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1073",7.69,2018-09-18,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1074",7.69,2018-09-20,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1075",7.69,2018-09-21,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1076",7.69,2018-10-01,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1077",7.69,2018-10-04,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1078",7.69,2018-10-12,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1079",7.69,2018-10-24,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1080",7.690459492,2018-10-09,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1081",7.692239271,2018-12-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1082",7.693285091,2018-11-21,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1083",7.693431119,2018-12-04,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1084",7.69452806,2018-11-07,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1085",7.694640399,2018-11-28,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1086",7.69476328,2018-10-09,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1087",7.695109673,2018-12-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1088",7.695389241,2018-12-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1089",7.695392347,2018-10-24,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1090",7.696171546,2018-11-07,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1091",7.696995239,2018-11-07,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1092",7.698462387,2018-11-21,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1093",7.699920453,2018-11-14,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1094",7.7,2018-08-29,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1095",7.7,2018-09-07,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1096",7.7,2018-09-24,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1097",7.7,2018-10-02,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1098",7.7,2018-10-22,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1099",7.7,2018-10-25,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1100",7.70093282,2018-11-21,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1101",7.701984753,2018-08-29,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1102",7.702138024,2018-12-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1103",7.703801204,2018-12-04,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1104",7.704751772,2018-11-21,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1105",7.706068531,2018-12-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1106",7.706614195,2018-11-28,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1107",7.706979783,2018-10-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1108",7.707587529,2018-11-14,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1109",7.708919749,2018-08-29,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1110",7.709138522,2018-11-28,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1111",7.709385989,2018-11-07,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1112",7.71,2018-08-29,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1113",7.71,2018-08-30,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1114",7.71,2018-08-31,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1115",7.71,2018-09-05,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1116",7.71,2018-09-06,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1117",7.71,2018-09-27,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1118",7.71,2018-10-11,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1119",7.71,2018-10-13,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1120",7.71,2018-10-18,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1121",7.71,2018-10-23,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1122",7.710195832,2018-10-09,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1123",7.711746361,2018-12-04,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1124",7.712519018,2018-11-28,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1125",7.716979535,2018-10-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1126",7.719878576,2018-12-12,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1127",7.72,2018-09-04,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1128",7.72,2018-09-15,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1129",7.72,2018-09-21,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1130",7.72,2018-09-25,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1131",7.72,2018-09-26,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1132",7.72,2018-09-29,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1133",7.72,2018-10-16,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1134",7.72,2018-11-06,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1135",7.723901753,2018-12-12,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1136",7.725806087,2018-10-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1137",7.725806087,2018-10-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1138",7.727893678,2018-11-14,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1139",7.72893153,2018-10-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1140",7.729667955,2019-02-06,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1141",7.73,2018-09-05,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1142",7.73,2018-09-06,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1143",7.73,2018-09-14,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1144",7.73,2018-09-23,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1145",7.73,2018-10-03,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1146",7.73,2018-10-04,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1147",7.73,2018-10-05,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1148",7.73,2018-10-06,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1149",7.73,2018-10-15,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1150",7.73,2018-10-17,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1151",7.73,2018-12-15,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1152",7.730013338,2019-03-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1153",7.730207867,2019-03-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1154",7.731441516,2018-12-12,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1155",7.733491719,2019-03-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1156",7.733626275,2019-02-06,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1157",7.734183213,2018-10-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1158",7.734349838,2019-02-27,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1159",7.734349838,2019-02-27,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1160",7.734979107,2018-12-12,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1161",7.736911629,2019-02-12,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1162",7.737734668,2019-02-27,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1163",7.74,2018-09-04,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1164",7.74,2018-09-07,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1165",7.74,2018-09-15,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1166",7.74,2018-09-24,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1167",7.74,2018-10-02,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1168",7.74,2018-10-21,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1169",7.74,2018-12-02,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1170",7.74,2018-12-05,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1171",7.74,2018-12-14,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1172",7.741508101,2019-02-06,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1173",7.743113123,2019-02-12,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1174",7.743270679,2019-02-06,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1175",7.743335785,2019-03-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1176",7.743515187,2019-02-27,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1177",7.743694641,2019-03-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1178",7.745200051,2019-02-12,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1179",7.746949849,2019-04-10,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1180",7.749887953,2019-02-27,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1181",7.749932809,2019-02-06,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1182",7.75,2018-08-31,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1183",7.75,2018-09-14,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1184",7.75,2018-10-01,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1185",7.75,2018-11-05,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1186",7.75,2018-12-04,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1187",7.75,2018-12-13,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1188",7.75,2018-12-16,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1189",7.75,2018-12-17,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1190",7.75,2018-12-23,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1191",7.75,2018-12-24,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1192",7.75,2019-02-23,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1193",7.752040517,2019-04-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1194",7.753499397,2019-02-06,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1195",7.754331213,2019-04-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1196",7.755758335,2019-04-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1197",7.75613919,2019-02-12,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1198",7.757336263,2019-04-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1199",7.75768202,2019-02-12,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1200",7.759701821,2019-02-27,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1201",7.76,2018-10-03,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1202",7.76,2018-10-10,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1203",7.76,2018-10-12,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1204",7.76,2018-11-04,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1205",7.76,2018-11-29,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1206",7.76,2018-12-06,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1207",7.76272656,2019-03-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1208",7.764700049,2019-03-08,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1209",7.76603142,2019-04-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1210",7.766837436,2019-02-12,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1211",7.77,2018-09-13,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1212",7.77,2018-09-23,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1213",7.77,2018-10-13,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1214",7.77,2018-10-18,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1215",7.77,2018-11-01,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1216",7.77,2018-11-03,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1217",7.77,2018-11-07,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1218",7.77,2018-11-26,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1219",7.77,2018-11-27,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1220",7.77,2018-11-30,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1221",7.77,2018-12-01,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1222",7.77,2018-12-08,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1223",7.77,2018-12-10,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1224",7.77,2018-12-19,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1225",7.77,2018-12-26,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1226",7.77,2019-02-07,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1227",7.771293208,2019-04-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1228",7.774214198,2019-02-21,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1229",7.776995286,2019-03-08,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1230",7.776995656,2019-02-21,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1231",7.776995656,2019-02-21,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1232",7.778230151,2019-02-21,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1233",7.78,2018-10-11,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1234",7.78,2018-10-15,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1235",7.78,2018-10-23,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1236",7.78,2018-10-24,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1237",7.78,2018-11-02,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1238",7.78,2018-11-12,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1239",7.78,2018-11-14,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1240",7.78,2018-11-17,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1241",7.78,2018-11-18,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1242",7.78,2018-11-20,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1243",7.78,2018-11-23,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1244",7.78,2018-11-25,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1245",7.78,2018-12-09,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1246",7.78,2018-12-12,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1247",7.78,2018-12-18,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1248",7.78,2018-12-22,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1249",7.78,2018-12-29,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1250",7.78,2019-01-06,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1251",7.78,2019-01-23,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1252",7.78,2019-01-24,"ambient_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1253",7.78,2019-02-24,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"1254",7.780061321,2019-04-10,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1255",7.780513909,2019-04-10,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"1256",7.781623871,2018-12-04,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
