"","salinity","ObservationDate","treatment","location","sensortype"
"337",25.032,2019-05-22 14:31:00,"ambient","salmonShed","20449374"
"338",25.0325,2019-05-22 15:01:00,"ambient","salmonShed","20449374"
"339",25.0325,2019-05-26 15:41:00,"ambient","salmonShed","20449374"
"340",25.0328,2019-05-22 17:01:00,"ambient","salmonShed","20449374"
"341",25.0328,2019-06-02 13:01:00,"ambient","salmonShed","20449374"
"342",25.0328,2019-06-03 14:21:00,"ambient","salmonShed","20449374"
"343",25.033,2019-05-30 16:31:00,"ambient","salmonShed","20449374"
"344",25.0331,2019-05-15 15:31:00,"ambient","salmonShed","20449374"
"345",25.0331,2019-05-15 16:41:00,"ambient","salmonShed","20449374"
"346",25.0337,2019-05-29 23:01:00,"ambient","salmonShed","20449374"
"347",25.0337,2019-05-31 18:11:00,"ambient","salmonShed","20449374"
"348",25.0338,2019-05-29 08:01:00,"ambient","salmonShed","20449374"
"349",25.0341,2019-05-22 15:21:00,"ambient","salmonShed","20449374"
"350",25.0344,2019-05-22 16:51:00,"ambient","salmonShed","20449374"
"351",25.0344,2019-05-26 17:51:00,"ambient","salmonShed","20449374"
"352",25.0353,2019-05-23 15:01:00,"ambient","salmonShed","20449374"
"353",25.0357,2019-05-15 08:11:00,"ambient","salmonShed","20449374"
"354",25.0357,2019-05-22 14:21:00,"ambient","salmonShed","20449374"
"355",25.0357,2019-05-29 08:21:00,"ambient","salmonShed","20449374"
"356",25.0357,2019-05-29 22:51:00,"ambient","salmonShed","20449374"
"357",25.0357,2019-05-30 12:21:00,"ambient","salmonShed","20449374"
"358",25.0357,2019-05-30 20:11:00,"ambient","salmonShed","20449374"
"359",25.0358,2019-05-15 16:51:00,"ambient","salmonShed","20449374"
"360",25.0358,2019-05-23 17:31:00,"ambient","salmonShed","20449374"
"361",25.0361,2019-05-21 14:21:00,"ambient","salmonShed","20449374"
"362",25.0368,2019-05-29 23:11:00,"ambient","salmonShed","20449374"
"363",25.0369,2019-05-14 18:21:00,"ambient","salmonShed","20449374"
"364",25.0369,2019-05-26 15:21:00,"ambient","salmonShed","20449374"
"365",25.0371,2019-05-30 04:31:00,"ambient","salmonShed","20449374"
"366",25.0372,2019-05-27 18:01:00,"ambient","salmonShed","20449374"
"367",25.0376,2019-05-16 08:31:00,"ambient","salmonShed","20449374"
"368",25.0376,2019-05-29 08:41:00,"ambient","salmonShed","20449374"
"369",25.0376,2019-05-29 09:01:00,"ambient","salmonShed","20449374"
"370",25.0377,2019-05-15 18:41:00,"ambient","salmonShed","20449374"
"371",25.0379,2019-04-17 22:41:00,"ambient","salmonShed","20449374"
"372",25.0379,2019-05-15 10:31:00,"ambient","salmonShed","20449374"
"373",25.0379,2019-05-15 15:51:00,"ambient","salmonShed","20449374"
"374",25.0382,2019-05-19 12:41:00,"ambient","salmonShed","20449374"
"375",25.0384,2019-06-02 12:01:00,"ambient","salmonShed","20449374"
