#,"Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)"
345,2/27/19 19:25,11.51,8.66,,
346,2/27/19 19:35,11.51,8.66,,
347,2/27/19 19:45,11.5,8.66,,
348,2/27/19 19:55,11.5,8.66,,
349,2/27/19 20:05,11.5,8.66,,
350,2/27/19 20:15,11.51,8.66,,
351,2/27/19 20:25,11.51,8.66,,
352,2/27/19 20:35,11.5,8.66,,
353,2/27/19 20:45,11.5,8.68,,
354,2/27/19 20:55,11.51,8.66,,
355,2/27/19 21:05,11.5,8.68,,
356,2/27/19 21:15,11.5,8.68,,
357,2/27/19 21:25,11.51,8.68,,
358,2/27/19 21:35,11.5,8.68,,
359,2/27/19 21:45,11.51,8.66,,
360,2/27/19 21:55,11.51,8.66,,
361,2/27/19 22:05,11.51,8.66,,
362,2/27/19 22:15,11.51,8.66,,
363,2/27/19 22:25,11.51,8.66,,
364,2/27/19 22:35,11.51,8.66,,
365,2/27/19 22:45,11.52,8.66,,
366,2/27/19 22:55,11.52,8.64,,
367,2/27/19 23:05,11.51,8.64,,
368,2/27/19 23:15,11.52,8.64,,
369,2/27/19 23:25,11.52,8.62,,
370,2/27/19 23:35,11.51,8.62,,
371,2/27/19 23:45,11.52,8.6,,
372,2/27/19 23:55,11.52,8.58,,
373,2/28/19 0:05,11.52,8.58,,
374,2/28/19 0:15,11.53,8.58,,
375,2/28/19 0:25,11.53,8.56,,
376,2/28/19 0:35,11.53,8.56,,
377,2/28/19 0:45,11.53,8.54,,
378,2/28/19 0:55,11.53,8.54,,
379,2/28/19 1:05,11.54,8.52,,
380,2/28/19 1:15,11.54,8.52,,
381,2/28/19 1:25,11.53,8.52,,
382,2/28/19 1:35,11.54,8.52,,
383,2/28/19 1:45,11.53,8.52,,
384,2/28/19 1:55,11.54,8.5,,
385,2/28/19 2:05,11.54,8.5,,
386,2/28/19 2:15,11.54,8.48,,
387,2/28/19 2:25,11.55,8.48,,
388,2/28/19 2:35,11.56,8.48,,
389,2/28/19 2:45,11.55,8.48,,
390,2/28/19 2:55,11.56,8.46,,
391,2/28/19 3:05,11.56,8.46,,
392,2/28/19 3:15,11.56,8.46,,
393,2/28/19 3:25,11.55,8.46,,
394,2/28/19 3:35,11.56,8.46,,
395,2/28/19 3:45,11.56,8.46,,
396,2/28/19 3:55,11.56,8.46,,
397,2/28/19 4:05,11.55,8.46,,
398,2/28/19 4:15,11.56,8.46,,
399,2/28/19 4:25,11.56,8.46,,
400,2/28/19 4:35,11.56,8.46,,
401,2/28/19 4:45,11.56,8.44,,
402,2/28/19 4:55,11.57,8.44,,
403,2/28/19 5:05,11.56,8.44,,
404,2/28/19 5:15,11.56,8.42,,
405,2/28/19 5:25,11.57,8.42,,
406,2/28/19 5:35,11.58,8.42,,
407,2/28/19 5:45,11.58,8.4,,
408,2/28/19 5:55,11.58,8.4,,
409,2/28/19 6:05,11.58,8.4,,
410,2/28/19 6:15,11.58,8.38,,
411,2/28/19 6:25,11.58,8.38,,
412,2/28/19 6:35,11.58,8.38,,
413,2/28/19 6:45,11.58,8.38,,
414,2/28/19 6:55,11.58,8.38,,
415,2/28/19 7:05,11.58,8.38,,
416,2/28/19 7:15,11.59,8.36,,
417,2/28/19 7:25,11.58,8.36,,
418,2/28/19 7:35,11.58,8.36,,
419,2/28/19 7:45,11.59,8.36,,
420,2/28/19 7:55,11.58,8.36,,
421,2/28/19 8:05,11.59,8.36,,
422,2/28/19 8:15,11.59,8.36,,
423,2/28/19 8:25,11.59,8.36,,
424,2/28/19 8:35,11.58,8.38,,
425,2/28/19 8:45,11.59,8.38,,
426,2/28/19 8:55,11.59,8.4,,
427,2/28/19 9:05,11.59,8.4,,
428,2/28/19 9:15,11.59,8.42,,
429,2/28/19 9:25,11.59,8.44,,
430,2/28/19 9:35,11.58,8.46,,
431,2/28/19 9:45,11.58,8.48,,
432,2/28/19 9:55,11.58,8.5,,
433,2/28/19 10:05,11.57,8.52,,
434,2/28/19 10:15,11.57,8.54,,
435,2/28/19 10:25,11.57,8.56,,
436,2/28/19 10:35,11.56,8.58,,
437,2/28/19 10:45,11.56,8.58,,
438,2/28/19 10:55,11.57,8.6,,
439,2/28/19 11:05,11.56,8.6,,
440,2/28/19 11:15,11.56,8.6,,
441,2/28/19 11:25,11.56,8.62,,
442,2/28/19 11:35,11.55,8.62,,
443,2/28/19 11:45,11.55,8.64,,
444,2/28/19 11:55,11.56,8.64,,
445,2/28/19 12:05,11.55,8.66,,
446,2/28/19 12:15,11.55,8.66,,
447,2/28/19 12:25,11.55,8.66,,
448,2/28/19 12:35,11.56,8.68,,
449,2/28/19 12:45,11.55,8.68,,
450,2/28/19 12:55,11.56,8.68,,
451,2/28/19 13:05,11.55,8.7,,
452,2/28/19 13:15,11.56,8.7,,
453,2/28/19 13:25,11.56,8.7,,
454,2/28/19 13:35,11.56,8.7,,
455,2/28/19 13:45,11.56,8.7,,
456,2/28/19 13:55,11.56,8.7,,
457,2/28/19 14:05,11.55,8.7,,
